Date,Open,High,Low,Close,Adj Close,Volume
2015-06-01,251.41000366210938,251.60000610351562,247.47000122070312,249.4499969482422,249.4499969482422,2505100
2015-06-02,248.9199981689453,249.39999389648438,246.3000030517578,248.35000610351562,248.35000610351562,2134800
2015-06-03,248.1999969482422,250.72000122070312,247.00999450683594,248.99000549316406,248.99000549316406,1781500
2015-06-04,247.5,249.3000030517578,245.7100067138672,245.9199981689453,245.9199981689453,2453600
2015-06-05,246.0,249.6999969482422,245.67999267578125,249.13999938964844,249.13999938964844,3022000
2015-06-08,250.85000610351562,258.75,250.30999755859375,256.2900085449219,256.2900085449219,5017000
2015-06-09,255.39999389648438,257.739990234375,254.13999938964844,256.0,256.0,2611100
2015-06-10,251.89999389648438,254.0,248.5,250.6999969482422,250.6999969482422,3454500
2015-06-11,253.25999450683594,254.3699951171875,250.42999267578125,251.41000366210938,251.41000366210938,2044100
2015-06-12,250.2100067138672,253.4600067138672,250.2100067138672,250.69000244140625,250.69000244140625,1422300
2015-06-15,249.6999969482422,251.27999877929688,246.00999450683594,250.3800048828125,250.3800048828125,2186200
2015-06-16,250.1300048828125,253.44000244140625,249.10000610351562,253.1199951171875,253.1199951171875,1984700
2015-06-17,252.1699981689453,264.3599853515625,252.02000427246094,260.4100036621094,260.4100036621094,5512900
2015-06-18,262.0,263.4599914550781,260.0199890136719,261.8900146484375,261.8900146484375,2782700
2015-06-19,262.3999938964844,263.79998779296875,260.1000061035156,262.510009765625,262.510009765625,2463000
2015-06-22,262.1499938964844,264.3999938964844,255.69000244140625,259.7900085449219,259.7900085449219,4561100
2015-06-23,260.32000732421875,268.0,258.57000732421875,267.6700134277344,267.6700134277344,3870800
2015-06-24,266.9800109863281,267.3500061035156,263.7200012207031,265.1700134277344,265.1700134277344,2412300
2015-06-25,266.45001220703125,271.4100036621094,265.25,268.7900085449219,268.7900085449219,2849200
2015-06-26,268.8900146484375,269.1099853515625,266.0,267.0899963378906,267.0899963378906,3838400
2015-06-29,261.95001220703125,265.95001220703125,260.70001220703125,262.0199890136719,262.0199890136719,3478900
2015-06-30,264.79998779296875,270.9200134277344,264.0,268.260009765625,268.260009765625,3086900
2015-07-01,271.1099853515625,272.6199951171875,267.8500061035156,269.1499938964844,269.1499938964844,2101200
2015-07-02,280.20001220703125,282.45001220703125,273.30999755859375,280.0199890136719,280.0199890136719,7163900
2015-07-06,278.8800048828125,281.69000244140625,276.29998779296875,279.7200012207031,279.7200012207031,4121900
2015-07-07,275.0,275.20001220703125,260.7699890136719,267.8800048828125,267.8800048828125,6105100
2015-07-08,259.32000732421875,260.79998779296875,254.30999755859375,254.9600067138672,254.9600067138672,6221100
2015-07-09,259.0799865722656,262.95001220703125,256.7900085449219,257.9200134277344,257.9200134277344,3334100
2015-07-10,262.2200012207031,263.0,257.82000732421875,259.1499938964844,259.1499938964844,2610900
2015-07-13,262.25,262.54998779296875,256.04998779296875,262.1600036621094,262.1600036621094,2960300
2015-07-14,262.1000061035156,265.989990234375,260.510009765625,265.6499938964844,265.6499938964844,1907600
2015-07-15,266.739990234375,267.489990234375,262.0799865722656,263.1400146484375,263.1400146484375,2021600
2015-07-16,264.2200012207031,267.20001220703125,263.1600036621094,266.67999267578125,266.67999267578125,1616000
2015-07-17,272.5,275.5400085449219,268.25,274.6600036621094,274.6600036621094,5004100
2015-07-20,275.0,286.6499938964844,272.5400085449219,282.260009765625,282.260009765625,4978500
2015-07-21,270.04998779296875,273.5,266.54998779296875,266.7699890136719,266.7699890136719,6108700
2015-07-22,261.2699890136719,269.44000244140625,260.8599853515625,267.8699951171875,267.8699951171875,3105000
2015-07-23,269.6499938964844,269.8999938964844,265.2699890136719,267.20001220703125,267.20001220703125,2227200
2015-07-24,267.3800048828125,271.0899963378906,263.9200134277344,265.4100036621094,265.4100036621094,2836500
2015-07-27,262.42999267578125,264.42999267578125,250.7899932861328,253.00999450683594,253.00999450683594,4694200
2015-07-28,255.75,265.3999938964844,251.83999633789062,264.82000732421875,264.82000732421875,3895800
2015-07-29,264.2699890136719,267.8900146484375,262.0,263.82000732421875,263.82000732421875,2790100
2015-07-30,262.69000244140625,266.94000244140625,262.1099853515625,266.7900085449219,266.7900085449219,2034600
2015-07-31,267.6000061035156,269.3599853515625,265.1199951171875,266.1499938964844,266.1499938964844,2222600
2015-08-03,266.2900085449219,266.7099914550781,257.07000732421875,259.989990234375,259.989990234375,2553500
2015-08-04,260.010009765625,266.7200012207031,258.3399963378906,266.2799987792969,266.2799987792969,2352500
2015-08-05,263.5799865722656,271.0,260.3999938964844,270.1300048828125,270.1300048828125,6214300
2015-08-06,249.5399932861328,255.0,236.1199951171875,246.1300048828125,246.1300048828125,14623800
2015-08-07,243.5800018310547,243.72999572753906,238.38999938964844,242.50999450683594,242.50999450683594,5073400
2015-08-10,238.14999389648438,242.97000122070312,236.0500030517578,241.13999938964844,241.13999938964844,4185900
2015-08-11,237.14999389648438,239.3000030517578,234.44000244140625,237.3699951171875,237.3699951171875,4264900
2015-08-12,235.0,239.77000427246094,232.74000549316406,238.1699981689453,238.1699981689453,3728000
2015-08-13,239.86000061035156,246.47999572753906,239.1199951171875,242.50999450683594,242.50999450683594,4689200
2015-08-14,247.24000549316406,247.92999267578125,241.77000427246094,243.14999389648438,243.14999389648438,4364800
2015-08-17,255.55999755859375,256.5899963378906,250.50999450683594,254.99000549316406,254.99000549316406,7176700
2015-08-18,255.3800048828125,260.95001220703125,253.55999755859375,260.7200012207031,260.7200012207031,4195000
2015-08-19,260.3299865722656,260.6499938964844,255.02000427246094,255.25,255.25,3604300
2015-08-20,252.05999755859375,254.55999755859375,241.89999389648438,242.17999267578125,242.17999267578125,4905800
2015-08-21,236.0,243.8000030517578,230.50999450683594,230.77000427246094,230.77000427246094,6590200
2015-08-24,202.7899932861328,231.39999389648438,195.0,218.8699951171875,218.8699951171875,9581600
2015-08-25,230.52000427246094,230.89999389648438,219.1199951171875,220.02999877929688,220.02999877929688,4327300
2015-08-26,227.92999267578125,228.0,215.50999450683594,224.83999633789062,224.83999633789062,4963000
2015-08-27,231.0,244.75,230.80999755859375,242.99000549316406,242.99000549316406,7656000
2015-08-28,241.86000061035156,251.4499969482422,241.57000732421875,248.47999572753906,248.47999572753906,5513700
2015-08-31,245.6199951171875,254.9499969482422,245.50999450683594,249.05999755859375,249.05999755859375,4700200
2015-09-01,240.33999633789062,246.0,236.97000122070312,238.6300048828125,238.6300048828125,5454800
2015-09-02,245.3000030517578,247.8800048828125,239.77999877929688,247.69000244140625,247.69000244140625,4629200
2015-09-03,252.05999755859375,252.0800018310547,245.0,245.57000732421875,245.57000732421875,4194800
2015-09-04,240.88999938964844,244.08999633789062,238.1999969482422,241.92999267578125,241.92999267578125,3689200
2015-09-08,245.0500030517578,249.16000366210938,244.0500030517578,248.1699981689453,248.1699981689453,3138200
2015-09-09,252.0500030517578,254.25,248.3000030517578,248.91000366210938,248.91000366210938,3390800
2015-09-10,247.22999572753906,250.72000122070312,245.3300018310547,248.47999572753906,248.47999572753906,2709000
2015-09-11,247.63999938964844,250.24000549316406,244.72999572753906,250.24000549316406,250.24000549316406,2350800
2015-09-14,251.10000610351562,254.25,249.6699981689453,253.19000244140625,253.19000244140625,2890900
2015-09-15,252.75,254.60000610351562,249.5,253.57000732421875,253.57000732421875,2933500
2015-09-16,253.0399932861328,262.8800048828125,252.8800048828125,262.25,262.25,4417100
2015-09-17,263.9599914550781,265.5,260.69000244140625,262.07000732421875,262.07000732421875,3585800
2015-09-18,257.9599914550781,263.82000732421875,257.5,260.6199951171875,260.6199951171875,3763100
2015-09-21,263.9800109863281,271.57000732421875,255.8000030517578,264.20001220703125,264.20001220703125,6120200
2015-09-22,259.0299987792969,262.6499938964844,255.8699951171875,260.94000244140625,260.94000244140625,3664400
2015-09-23,261.95001220703125,262.0799865722656,257.5799865722656,261.05999755859375,261.05999755859375,2600800
2015-09-24,259.5299987792969,263.45001220703125,256.2099914550781,263.1199951171875,263.1199951171875,3448200
